;Name;Stars;From_Centre;From_Beach;Reviews;Rating;Comfort;Img;Price
197;Almadraba;;2.2;;25.0;7.4;;"https://cf.bstatic.com/xdata/images/hotel/square600/152871824.jpg?k=cf447be3ea4d34beb99efedb5d8a93453171562ab940176de147e9d22878bd07&amp;o=";2579.0
198;Rocio Poniente Beach 1-A;;0.7;0.55;3.0;9.7;10.0;"https://cf.bstatic.com/xdata/images/hotel/square600/311711429.jpg?k=d451c0842105f8456000840da8504998223dc433ad8fa2fe7cc49997968a5797&amp;o=";1658.0
199;Cadiz 4-B;;2.6;0.55;15.0;6.2;;"https://cf.bstatic.com/xdata/images/hotel/square600/152879219.jpg?k=969f839cccc9fdb8c9c80d1808297ad722b09ad49a81bd56ae69fbbca8adc32f&amp;o=";1421.0
200;LEVANTE beach apartments;;1.6;0.4;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/315707120.jpg?k=07620be70ff5a1145ccaa2f2f5724c40dfbf3be59ccee5ebadb3739f232990f0&amp;o=";1878.0
201;ANNA AMBASSADOR Levante Beach;;1.9;;7.0;7.9;;"https://cf.bstatic.com/xdata/images/hotel/square600/227500240.jpg?k=628202b768daa5a8dde5c39991bd1b0e78ad0c819ee0a81688f9dfcc9b350742&amp;o=";2165.0
202;Two bedroom apartment with sea views - Floor 33;;2.9;0.8;4.0;9.7;9.4;"https://cf.bstatic.com/xdata/images/hotel/square600/270319284.jpg?k=25b77f8c27aed0b3e07cb7e6cab73aad67a0a01e7d84f4e41994d76c72c08f34&amp;o=";2240.0
203;Gemelos 22 - Fincas Benidorm;;2.3;0.6;253.0;6.8;;"https://cf.bstatic.com/xdata/images/hotel/square600/6855914.jpg?k=bf3c997fe0d59000cf138eed1acb8e17d3fda1eea0c31c922b49aa98eea9495c&amp;o=";1806.0
204;Hotel Servigroup Orange;3.0;1.5;0.4;121.0;8.6;8.4;"https://cf.bstatic.com/xdata/images/hotel/square600/314236121.jpg?k=7d421bf61978762499915f96e61ff90cbd85464199a6e5f65f28d7ee1b74603e&amp;o=";1960.0
205;Skyscraper apartment with panoramic views - floor 38;;2.9;0.7;4.0;9.5;10.0;"https://cf.bstatic.com/xdata/images/hotel/square600/277364997.jpg?k=c9895a6b0e2962a08af1b6aa8ad0431245cfd92b12a46198c7a434d4734dc1fb&amp;o=";2310.0
206;Apartment near beach - Niza 2B;;1.3;0.25;4.0;8.3;;"https://cf.bstatic.com/xdata/images/hotel/square600/224873984.jpg?k=39e93a891b085df724db96b9c1e5d74e9731abe76e82c6941ec81352342c9a42&amp;o=";2265.0
207;Paula's Apartment Benidorm;;1.7;0.3;10.0;5.1;;"https://cf.bstatic.com/xdata/images/hotel/square600/286832923.jpg?k=b5c51c97c0624b471a56b1f1c0c698d6d2c83c42e83fc0435aa3a81a2500025c&amp;o=";1990.0
208;Apartamento con piscina y garaje -Playa a 10 min;;2.6;0.5;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/315540192.jpg?k=5eac25d7eb4f75c7c0a675a3f2471d4e1a1c83ddf6cc94483bf8ec6bf30bc65a&amp;o=";1946.0
209;Primera línea Playa de Levante;;1.9;;5.0;8.8;8.5;"https://cf.bstatic.com/xdata/images/hotel/square600/311496095.jpg?k=ff0608027dba46eef588398b0df76518304f5188a2b079b670eb46d872013ddb&amp;o=";2100.0
210;Alameda Beach I;;0.2;0.15;11.0;7.8;8.2;"https://cf.bstatic.com/xdata/images/hotel/square600/301290967.jpg?k=bf1b53a2fb3fcd42a21ea0f500badd9a782d02fd107650fd81f8dedfe5c54a8e&amp;o=";2820.0
211;SAN ANGELO Levante beach apartments;;2.3;0.45;23.0;8.1;8.6;"https://cf.bstatic.com/xdata/images/hotel/square600/275185341.jpg?k=d640053fbdbb16187468a87a8ea0e334996c4530014fb6c033918d60da9f4b98&amp;o=";2396.0
212;Alameda Beach II;;0.2;0.15;20.0;7.6;8.0;"https://cf.bstatic.com/xdata/images/hotel/square600/301294018.jpg?k=d41cb7c59d6ad04dce4ebb6a8251bf8160bb84fbc88a10a2bca4d2ce46e2cc95&amp;o=";2400.0
213;Apartamento Puig Campana;;2.8;0.15;4.0;10.0;;"https://cf.bstatic.com/xdata/images/hotel/square600/296391258.jpg?k=31abfe3b5baccd5d19b7b25e8deb7ac718ce23306e83c610b39e010b78ea800d&amp;o=";1295.0
214;Apartment La Goleta;3.0;1.7;;16.0;8.6;8.2;"https://cf.bstatic.com/xdata/images/hotel/square600/249144446.jpg?k=051f8599a2f8d3fce430aae3cb67d427ca9a58357a9003f7628c3ba4e082404d&amp;o=";2449.0
215;Provima Anis;;1.4;0.35;130.0;9.0;9.2;"https://cf.bstatic.com/xdata/images/hotel/square600/154990496.jpg?k=dad1cf9f97e28cbc6b3e2a16c28a32dc7912615ae47b94eeff9b9eb54137fec2&amp;o=";2246.0
216;Torre Lugano N31;;2.9;0.75;48.0;9.4;9.3;"https://cf.bstatic.com/xdata/images/hotel/square600/203074797.jpg?k=ae7479b35c1b335080f5dd561da1bc3c3dda54b5cecd7f8ae81ae4538172c997&amp;o=";2425.0
217;Mariscal 5-Fincas Benidorm;;1.6;0.65;7.0;5.4;;"https://cf.bstatic.com/xdata/images/hotel/square600/316750464.jpg?k=98632447c3dac7ed1c949b2f6cc3d729ff3c73771fd54fd64226748096d79947&amp;o=";1467.0
218;Benidorm Celebrations Music Resort;3.0;2.5;0.4;197.0;8.0;;"https://cf.bstatic.com/xdata/images/hotel/square600/100610080.jpg?k=df4a9c1d961d10ec2ca955be124d21e4eb572fd2a6f066f10b8be3992101c729&amp;o=";1576.0
219;La Oca Levante Beach;;1.4;0.2;24.0;9.2;9.5;"https://cf.bstatic.com/xdata/images/hotel/square600/239936829.jpg?k=0ed79225c169147d4c38db9c9028fccbbdcd6d4ef9aed6cd8784d72c05c8f822&amp;o=";2336.0
220;Hotel Servigroup Castilla;4.0;1.3;0.6;29.0;8.9;9.0;"https://cf.bstatic.com/xdata/images/hotel/square600/314216064.jpg?k=20b91f06075557b798861b47d334ef5510144f22f062b5dbf49ffc2c83ee2ca1&amp;o=";1960.0
221;Hotel Servigroup Venus;3.0;1.6;0.45;54.0;9.0;9.1;"https://cf.bstatic.com/xdata/images/hotel/square600/16527028.jpg?k=935a7f6b88c3ffaec986166aefced3cffdd83acff043b9fcf9db33240cf82ee0&amp;o=";2070.0
222;Sunset Drive Vistas Magicas;;1.9;;37.0;9.5;9.6;"https://cf.bstatic.com/xdata/images/hotel/square600/154116050.jpg?k=0af87398bba21c09b8e99dc03dfa38fe7b35a85d22aa343352d66ddbf01855c5&amp;o=";3751.0
223;SONYA Anis Casco Antiguo;;0.1;0.1;94.0;8.6;8.2;"https://cf.bstatic.com/xdata/images/hotel/square600/151791221.jpg?k=6eb3f8a167bc6d0c53425049bcd0a3d41d01cb50950e85a1ae8826afdce68c8d&amp;o=";2259.0
224;Almadraba;;2.2;;25.0;7.4;;"https://cf.bstatic.com/xdata/images/hotel/square600/152871824.jpg?k=cf447be3ea4d34beb99efedb5d8a93453171562ab940176de147e9d22878bd07&amp;o=";2579.0
225;Playa de Levante Sea View Apartment;;1.7;;5.0;9.1;9.5;"https://cf.bstatic.com/xdata/images/hotel/square600/241384004.jpg?k=234cf024605c5519117ffec3f23cd7cedf4dee99a88c688a3b0505f388b8d306&amp;o=";3382.0
226;Apartamento Vintage Benidorm;;1.3;0.15;23.0;8.2;8.2;"https://cf.bstatic.com/xdata/images/hotel/square600/139566025.jpg?k=5697db98bdf37c0ec4dc772493045df8e91f8811ba9f3ecab6a3724e7dcecbec&amp;o=";4840.0
227;Apartamento Alteanos, centrico y confortable, soleado, con piscina y jardines, tenis, parking exterior comunitario, y la playa andando 10 min;;0.8;0.55;5.0;8.4;9.0;"https://cf.bstatic.com/xdata/images/hotel/square600/303411608.jpg?k=68b7442168f228d7f960452704da9f1db454d4c5c1187fd4aa97da641882199e&amp;o=";2683.0
228;Torres Gardens - Fincas Benidorm;;2.5;0.35;121.0;6.2;;"https://cf.bstatic.com/xdata/images/hotel/square600/7836392.jpg?k=5e37cee0bd96ca677f8a6f607f438bfc122c94dc38c6ab0b19a7c504e071674a&amp;o=";1624.0
229;My Sweet Santorini;;2.0;0.25;3.0;8.7;9.2;"https://cf.bstatic.com/xdata/images/hotel/square600/308727185.jpg?k=d9135de371625641554a8744cc227dd660760efc1cd2bb5cf15792a10ff86240&amp;o=";5660.0
230;SUNSET DRIVE SEPTIMO CIELO;;1.9;;18.0;9.3;9.7;"https://cf.bstatic.com/xdata/images/hotel/square600/172068182.jpg?k=00e5b756294c68b57114c6c15d4e875473179aeb5764cc48b2dc448f746bcb7f&amp;o=";3791.0
231;Sunset Drive Paradise - Benidorm;;2.0;0.15;9.0;9.7;10.0;"https://cf.bstatic.com/xdata/images/hotel/square600/203589722.jpg?k=9f89d8ec5211fd43e36ea31d05f882612826ae1faebd48600edb23d49b7c44c5&amp;o=";3986.0
232;Gemelos 2 Holiday apts. with pool;;1.3;0.4;21.0;8.5;8.3;"https://cf.bstatic.com/xdata/images/hotel/square600/270691888.jpg?k=5ea4ca10cb32ba987326e7bf2e94446cf5baa53dfeedb4757c9330ee4df2375d&amp;o=";2348.0
233;Don Miguel 1 - Arca Rent;;2.3;;34.0;7.5;;"https://cf.bstatic.com/xdata/images/hotel/square600/112288334.jpg?k=62a2267296f2e07638000ab466d5d48ed0cdce0cfd4b3aaf1ec36e0dac533721&amp;o=";1624.0
234;Marconi Anis Primera Linea;;0.4;;48.0;8.9;8.9;"https://cf.bstatic.com/xdata/images/hotel/square600/214352294.jpg?k=39b3bf4ce3396e5ad41bdab15322dc7217faaa7afd31450c44f5ec8f15066059&amp;o=";2091.0
235;Agustina Seaview in Rincon de Loix -parking, Wi-Fi, pool, new air conditioning;;2.5;;17.0;8.3;8.5;"https://cf.bstatic.com/xdata/images/hotel/square600/310278067.jpg?k=a287e5ed31e369aa736bd07df48b3766e5461dd22cb0b42dc21e5231751429ce&amp;o=";1309.0
236;Beach Levante Premium apartment;;0.3;;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/321710171.jpg?k=9975d6379cb683db6aa438ea3ab6f873096b681d8b7c21cda5e7925cd24adc30&amp;o=";4336.0
237;Sea Dreams House;;2.6;;11.0;8.7;9.1;"https://cf.bstatic.com/xdata/images/hotel/square600/149729478.jpg?k=5388b33ca0cfde99336090a75b212ad091a839f1035f7a53129a09dab78a5c6a&amp;o=";16350.000000000002
238;Sunset Drive 2-47;;1.9;;3.0;8.0;8.3;"https://cf.bstatic.com/xdata/images/hotel/square600/300799486.jpg?k=d58c25c9acf73b874aa96bfe62f0f5ed28e4a6fa60d4991594d48944161ddaae&amp;o=";4094.0000000000005
239;BE LUXURY APARTMENT 20 MTS FROM THE BEACH;;0.6;;7.0;9.6;9.3;"https://cf.bstatic.com/xdata/images/hotel/square600/247558984.jpg?k=b89aa251d136bae50bb433c1a879c84c66e7e942b51551524f6f7ee22c22a510&amp;o=";6735.0
240;Residencial Cumbre Loix Apartamentos;;2.9;0.65;28.0;8.8;9.3;"https://cf.bstatic.com/xdata/images/hotel/square600/143945276.jpg?k=c63486fdea1104bf9a16b0fba79fa28a08ce68db3a8c0e3effb6177bd9ee4f71&amp;o=";2086.0
241;Apartamentos la cala de finestrat;;3.2;0.8;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/321029971.jpg?k=f9ddf32b7ce900f7b27ec16b73a5748db4b5b8cd01e599bbd3f2ab0ad15a45ca&amp;o=";1666.0
242;Levante Flamingo Beach Resort Halcon;;2.3;0.2;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/302963623.jpg?k=d4af0156d51801b56bf82e30911e7f218ac5b9ef97de64976fd45ef7682b58d3&amp;o=";2209.0
243;Apartment with one bedroom in Benidorm with shared pool;;3.6;0.45;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/306252025.jpg?k=c320ace07c56d494458d5f4606cb850cf08f282f6fb8d2fc2a6f9c1577e8b4cc&amp;o=";1779.0
244;ALAMEDA 31 Levante Beach;;0.3;0.05;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/309213037.jpg?k=e3c42c05864dc89ab9dd5bcc37e4dfdf24291a4b203b2a76a84a2f1b9dbaae30&amp;o=";2273.0
245;Apartamento Ducado con vistas al mar;;1.7;;50.0;9.5;9.2;"https://cf.bstatic.com/xdata/images/hotel/square600/108560843.jpg?k=f112760e85ec928777ee875b28d750048fbd1420f5b73058508693e044f74609&amp;o=";1680.0
246;Don Miguel ( Rincon de Loix );;2.3;0.2;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/308810564.jpg?k=94e3fe60d896694b6dee37404e7f5a6bd6c34d9a8b25953d34d1cc132bb30eee&amp;o=";1830.0
247;BE LUXURY APARTMENT 20 MTS FROM THE BEACH;;0.6;;7.0;9.6;9.3;"https://cf.bstatic.com/xdata/images/hotel/square600/247558984.jpg?k=b89aa251d136bae50bb433c1a879c84c66e7e942b51551524f6f7ee22c22a510&amp;o=";6735.0
248;APARTAMENTO ACACIAS 4;;0.7;0.55;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/322705004.jpg?k=493cee909ae26205b9b4341e0468aa4e7401ddb4c8c559270d2c90aa84b87016&amp;o=";1576.0
249;VILLA MARINA;;2.5;0.15;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/318644699.jpg?k=0f8b26295162055b3009cb22f654f2db45320f03b1d74c41362f93c0194ac504&amp;o=";1658.0
250;Benidorm Levante Halcon High Floor;;2.3;0.2;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/308793249.jpg?k=1dfe53de57203da92f98b38567627fd297b69abaa67d1b774d30f8873f73cc79&amp;o=";2461.0
251;Domo Levante;2.0;1.5;0.45;57.0;7.5;;"https://cf.bstatic.com/xdata/images/hotel/square600/147677613.jpg?k=0f88a9831735996ebf642d17daa6917b7641dde1e530a299ae4c41b07e56bce7&amp;o=";1730.0
252;centro beach JAIME 1;;0.4;0.25;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/322933069.jpg?k=314a504662b1926f6d0c35f88d46f404ad07ab9cb5b83b685febfb0005dc24a0&amp;o=";1725.0
253;Pintor Sorolla;;1.2;;39.0;9.2;8.9;"https://cf.bstatic.com/xdata/images/hotel/square600/301267543.jpg?k=a1bd7de872af2d87119968c7b0d249ed5417183ebf59455ba95099d7aa2cbc36&amp;o=";1486.0
254;Apartment with one bedroom in Benidorm with wonderful sea view shared pool enclosed garden 300 m from the beach;;1.8;0.4;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/273442797.jpg?k=949c3a23e261edf9d3bdc03a2c32ed7b41a35399e46ca2c3597bccfc6d40c73a&amp;o=";2401.0
255;Versalles 732;;2.4;0.5;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/320216624.jpg?k=48e560338a1cc94889909f0c07a2c25c7e247372028558efc5b4588361415247&amp;o=";2369.0
256;OLA AZUL COSY APARTMENT;;2.1;0.5;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/312850077.jpg?k=1aa6706c4a43181baa1eb0dc4ea5323d09350ef3e450a9ec0f7d2f2d3783145c&amp;o=";1649.0
257;Benidorm Apts 1ª Linea Playa Levante;;1.8;;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/320986262.jpg?k=35c6bbab6c33218cccac3b8d7a22dd0118fdf16ac6069abb8d9cbfb5ab8f4911&amp;o=";2100.0
258;B - Coblanca 3 Levante Beach Benidorm;;2.0;;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/319678354.jpg?k=68ebcccf4b127803374c8e89ac0e54ba2833318121617c51145ae5232b017b12&amp;o=";1764.0
259;Stafford Ball;;1.1;1.0;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/308489269.jpg?k=e8aa855bde26e4d8ec3d9adc785022a31cf04393e23cd9102565569e02e5b053&amp;o=";3920.0
260;2 Bedroom Townhouse In Beautiful Gated Complex;;2.2;0.65;3.0;7.7;8.3;"https://cf.bstatic.com/xdata/images/hotel/square600/310004282.jpg?k=be950585ebfa66f0762761ce9d77a1615922cf50ca7bbe0a3a3af94c12ae5013&amp;o=";1680.0
261;Agua best view;;2.3;0.2;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/302354210.jpg?k=4ea1e9aa0c96ebe884dcaad2db5a0032a46a5d53666855848892177653c43db4&amp;o=";2341.0
262;Precioso Apartment Lepanto-Levante;;1.7;0.35;69.0;8.5;8.5;"https://cf.bstatic.com/xdata/images/hotel/square600/208265997.jpg?k=7f24b775ff6773ac7e589e8b45e5f09ba7aec251a0bc3a3fdf715db5b950cb7d&amp;o=";1773.0
263;Apartamento En Benidorm;;0.1;0.15;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/132710492.jpg?k=15699620215396fa04494124f56a81aa8aab977f7bff7b74e2ca55ae0cf94cec&amp;o=";2520.0
264;LOS RANCHOS 3.2 Levante Beach;;1.3;0.05;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/320820064.jpg?k=402aa830070890807dd9638e45eb6fed63ed54ed05f70b0fd649851800064f33&amp;o=";1864.0
265;Torre Yago Avenida Madrid BeachFront Spatial;;1.6;0.05;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/309622380.jpg?k=cfd29456694b4ce312b798d5a30806de180da746e84eeb400acd9530e7e6aa33&amp;o=";3043.0
266;Benidorm Levante Luxury;;2.3;0.2;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/302954356.jpg?k=dd812e7f4f573fd2e21f59bb409c26fcfbd41a3b00498d34a28cfe0cf0123b9e&amp;o=";3348.0
267;FIN SEMANA Apts, 4a6 pax 2ªLinea playa, con aire, piscina, garaje;;1.5;;3.0;8.0;8.3;"https://cf.bstatic.com/xdata/images/hotel/square600/310876687.jpg?k=8192a113f303eff884b11c9c76184a68c6a19b6208063e7314e3c3ef0b732297&amp;o=";2100.0
268;Acuarium 3-Fincas Benidorm;;2.1;0.5;16.0;7.2;;"https://cf.bstatic.com/xdata/images/hotel/square600/308815811.jpg?k=13af54bbccd3f25461c5a93592322b54ade4b849bcddf9630baad39c13841ebd&amp;o=";1412.0
269;Ruzafa Rincon Español;;0.3;0.25;103.0;9.5;9.4;"https://cf.bstatic.com/xdata/images/hotel/square600/124300681.jpg?k=c8dfa0b21e047db2c69a8acaf79a76ee56bd67a6deea75d9fb034766d4b21955&amp;o=";2353.0
270;BENIDORM STAR;;2.4;;6.0;6.3;;"https://cf.bstatic.com/xdata/images/hotel/square600/313870389.jpg?k=c38aeb3e55d62407e6184f6df2dc8fbe077afbed94e8f7a4289b6d8f97a8e333&amp;o=";2299.0
271;Las Palmeras 15A;;1.0;;55.0;9.4;9.4;"https://cf.bstatic.com/xdata/images/hotel/square600/254083051.jpg?k=a1d33789a282f794a1c685008ded9b52a8d03b501ebf2fb1c2451f391f5d9196&amp;o=";3311.0
272;apartamento playa sol 1;;1.8;;40.0;8.8;8.6;"https://cf.bstatic.com/xdata/images/hotel/square600/200812075.jpg?k=4d38fbc2f57191f927d390f54fa3478e83e89c96b54627aa5e35075b6c458b53&amp;o=";2268.0
273;GEMELOS IV Loysan apt. with pool;;1.4;0.55;12.0;7.2;;"https://cf.bstatic.com/xdata/images/hotel/square600/246429630.jpg?k=49467f9dd5f67bc0daff4e6ee6e05be95ea520b0b14ecba4fccaad4bab399b43&amp;o=";2037.9999999999998
274;Apartamentos Provima;;1.4;0.3;65.0;9.2;9.2;"https://cf.bstatic.com/xdata/images/hotel/square600/187642865.jpg?k=ec408a07edab78988a2126d15754b4e420dfe2a8cdb0d7ca0f00907455029793&amp;o=";2246.0
275;A929 - El Faro - 2004 Finestrat;;2.2;0.15;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/309837703.jpg?k=b9c5ce011e4b69472252dab32d5c8c1d9a16fb31fa3c5e87e9afd25bae65ba6b&amp;o=";1503.0
276;ANNA SUN holiday apt;;1.9;0.15;20.0;9.2;9.5;"https://cf.bstatic.com/xdata/images/hotel/square600/287957083.jpg?k=3807413c49bbb40cbb4ec8d02da1f9bbd0b212cdc50768d94368b2e6fabf4524&amp;o=";2183.0
277;Ola Azul Rinconada Real Bungalow RR 175;;2.0;0.55;3.0;4.0;;"https://cf.bstatic.com/xdata/images/hotel/square600/306105929.jpg?k=48d6c0142d073c674d2a3dda9eb6b4aab5577312ebc55a99e50de9bb85e4c67b&amp;o=";2070.0
278;APARTAMENTO EN EL CENTRO A UN MINUTO DE LA PLAYA;;0.1;;81.0;9.0;8.9;"https://cf.bstatic.com/xdata/images/hotel/square600/206558763.jpg?k=d50f32fa7f0ff592820854f956b2c367e8995949d093b838c3c3d0033bd2c9c2&amp;o=";1814.0
279;Don Paco 16-B;;2.3;;9.0;9.0;9.4;"https://cf.bstatic.com/xdata/images/hotel/square600/227105331.jpg?k=20e920ee83c59326fbbd9030a1a139092dc29a091ccccb5e3bc8be4d6d10656a&amp;o=";2080.0
280;Bungalow Puig Campana;;2.8;0.15;53.0;9.2;9.5;"https://cf.bstatic.com/xdata/images/hotel/square600/143746458.jpg?k=cf63425f474df82a37003cd631a844f3b733b7d4b1e89b52c02390ab9b4a02af&amp;o=";3550.0
281;Principado Marina II;;1.7;;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/151918166.jpg?k=739bb4b0df1010ccbdcd755df2c7e9a93c7c7f89da71e9aa2b0daa3a34880de0&amp;o=";2106.0
282;Luxury 2 bedroom sea view apartment;;0.6;0.05;16.0;10.0;;"https://cf.bstatic.com/xdata/images/hotel/square600/279212199.jpg?k=e4aa7feb7eb1464acfbb93ffef0fefe67f3c2bbe79e82ac2016586fae86c2c8f&amp;o=";2207.0
283;Apartamento Coblanca 22;;1.1;0.4;11.0;8.7;8.0;"https://cf.bstatic.com/xdata/images/hotel/square600/91093324.jpg?k=586d1f4e0b2a6e69b9796c2168625458314055b36f5dd8e09f7bf65df9b83120&amp;o=";2520.0
284;Precioso apartamento con piscina en Benidorm;;1.1;0.85;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/309907146.jpg?k=4f4e567b2128ae11bc9ad948fef84fad04defb250ee0ff5abefd91f74bc68a8c&amp;o=";1361.0
285;LUXURY front the BEACH;;0.5;;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/271117319.jpg?k=2e295b8899243f07e85eae334f40cb39b1c3aec9a8bd7377e7e6f6f6c7b783fd&amp;o=";2926.0
286;Apartamentos Les Dunes Centro;;0.9;0.4;119.0;9.5;9.6;"https://cf.bstatic.com/xdata/images/hotel/square600/49773875.jpg?k=1849124740f9b8e2452cd57f0d1c3d593bd20a0beccaab794c4983b5f593f16a&amp;o=";2023.0000000000002
287;ALGAR VACACIONES Y RELAX;;2.3;;7.0;9.4;9.6;"https://cf.bstatic.com/xdata/images/hotel/square600/319399130.jpg?k=262d81831a2cad46d4fdecfa324541c9b3f69c9ca12873b58159c71f158f501a&amp;o=";4200.0
288;Villa de Lujo en Benidorm;;3.6;;4.0;9.5;9.4;"https://cf.bstatic.com/xdata/images/hotel/square600/210858774.jpg?k=f2b0beae0dbe94aadb966a9819c3ff843db9897c7fc614aa890d3bd46ed7f464&amp;o=";3570.0
289;IMMA La Cala de Finestrat Benidorm;;3.4;;7.0;9.0;;"https://cf.bstatic.com/xdata/images/hotel/square600/178579107.jpg?k=1ff542493a82eb7b7ccc198644cb5ba68bc0131227ab21031a424047a781b4e5&amp;o=";1954.0
290;Ola Azul Nice Appartment;;2.3;0.75;6.0;6.6;;"https://cf.bstatic.com/xdata/images/hotel/square600/259317247.jpg?k=bcaee59737159f965abfd7a78b3367b3e2147c4cc92f6c9f048fe265dff7b90f&amp;o=";1920.0
291;La Niña -Gestaltur;;1.4;0.55;;;;"https://cf.bstatic.com/xdata/images/hotel/square600/128720737.jpg?k=4bb3cfb34de5765ca4cf1cc1e1ce9fada34310e55abd1a6e67fd934f1a9af95e&amp;o=";1918.0
292;A385 - Madrimar - 2004 Finestrat s.l.;;2.0;;10.0;8.3;8.2;"https://cf.bstatic.com/xdata/images/hotel/square600/290226520.jpg?k=29eba8030eca92aeb757613b5b33939ffc505868e03475e1456307dda1f4225a&amp;o=";1831.0
293;provima mallorca sea view;;1.5;0.3;34.0;8.9;9.0;"https://cf.bstatic.com/xdata/images/hotel/square600/207863503.jpg?k=86e66583ede9503dc2aab6d681d8762b22033d4f504f44cdec5d92aab02bb253&amp;o=";2246.0
294;Acacias IV;;0.7;0.6;16.0;8.0;;"https://cf.bstatic.com/xdata/images/hotel/square600/86701507.jpg?k=243f0da6cca23931965c19644ba14f1ea8bb11c1747094f82033d5fd88078583&amp;o=";2084.0
